fonte: 2, destino: 37649, peso: 1
fonte: 65648, destino: 8584, peso: 1
fonte: 65662, destino: 27952, peso: 1
fonte: 65676, destino: 92035, peso: 1
fonte: 65684, destino: 22888, peso: 1
fonte: 65686, destino: 82238, peso: 1
fonte: 65687, destino: 85602, peso: 1
fonte: 65691, destino: 52263, peso: 1
fonte: 65697, destino: 21646, peso: 1
fonte: 65697, destino: 87990, peso: 1
fonte: 65703, destino: 38863, peso: 1
fonte: 65703, destino: 21859, peso: 1
fonte: 65708, destino: 22650, peso: 1
fonte: 65709, destino: 33143, peso: 1
fonte: 65712, destino: 24346, peso: 1
fonte: 65713, destino: 39007, peso: 1
fonte: 65713, destino: 62924, peso: 1
fonte: 65721, destino: 46918, peso: 1
fonte: 65731, destino: 18234, peso: 1
fonte: 65739, destino: 87587, peso: 1
fonte: 65741, destino: 15616, peso: 1
fonte: 65744, destino: 18122, peso: 1
fonte: 65746, destino: 58208, peso: 1
fonte: 65747, destino: 99459, peso: 1
fonte: 65749, destino: 36469, peso: 1
fonte: 65750, destino: 48836, peso: 1
fonte: 65751, destino: 76380, peso: 1
fonte: 65751, destino: 4508, peso: 1
fonte: 65754, destino: 80756, peso: 1
fonte: 65761, destino: 94531, peso: 1
fonte: 65764, destino: 85454, peso: 1
fonte: 65774, destino: 33450, peso: 1
fonte: 65780, destino: 64074, peso: 1
fonte: 65783, destino: 98726, peso: 1
fonte: 65784, destino: 38155, peso: 1
fonte: 65785, destino: 98662, peso: 1
fonte: 65785, destino: 32444, peso: 1
fonte: 65786, destino: 8062, peso: 1
fonte: 65796, destino: 22386, peso: 1
fonte: 65801, destino: 44427, peso: 1
fonte: 65811, destino: 29354, peso: 1
fonte: 65814, destino: 87434, peso: 1
fonte: 65824, destino: 2788, peso: 1
fonte: 65825, destino: 26392, peso: 1
fonte: 65827, destino: 93612, peso: 1
fonte: 65839, destino: 91283, peso: 1
fonte: 65861, destino: 53609, peso: 1
fonte: 65861, destino: 32875, peso: 1
fonte: 65863, destino: 38168, peso: 1
fonte: 65867, destino: 37549, peso: 1
fonte: 65869, destino: 78233, peso: 1
fonte: 65879, destino: 35303, peso: 1
fonte: 65882, destino: 32299, peso: 1
fonte: 65883, destino: 67006, peso: 1
fonte: 65884, destino: 52340, peso: 1
fonte: 65887, destino: 54864, peso: 1
fonte: 65888, destino: 19662, peso: 1
fonte: 65890, destino: 15982, peso: 1
fonte: 65900, destino: 16449, peso: 1
fonte: 65919, destino: 95774, peso: 1
fonte: 65920, destino: 56245, peso: 1
fonte: 65921, destino: 45356, peso: 1
fonte: 65922, destino: 56335, peso: 1
fonte: 65926, destino: 95010, peso: 1
fonte: 65935, destino: 23797, peso: 1
fonte: 65937, destino: 7980, peso: 1
fonte: 65942, destino: 3393, peso: 1
fonte: 65944, destino: 66622, peso: 1
fonte: 65945, destino: 16892, peso: 1
fonte: 65945, destino: 4700, peso: 1
fonte: 65949, destino: 30029, peso: 1
fonte: 65955, destino: 96419, peso: 1
fonte: 65956, destino: 90075, peso: 1
fonte: 65962, destino: 2408, peso: 1
fonte: 65967, destino: 14550, peso: 1
fonte: 65969, destino: 96702, peso: 1
fonte: 65975, destino: 55292, peso: 1
fonte: 65979, destino: 5216, peso: 1
fonte: 65980, destino: 27169, peso: 1
fonte: 65986, destino: 30893, peso: 1
fonte: 65986, destino: 14708, peso: 1
fonte: 65991, destino: 61842, peso: 1
fonte: 65996, destino: 15401, peso: 1
fonte: 65997, destino: 81206, peso: 1
fonte: 66012, destino: 10668, peso: 1
fonte: 66013, destino: 48232, peso: 1
fonte: 66019, destino: 3460, peso: 1
fonte: 66026, destino: 58961, peso: 1
fonte: 66033, destino: 71850, peso: 1
fonte: 66037, destino: 87978, peso: 1
fonte: 66040, destino: 42370, peso: 1
fonte: 66048, destino: 51441, peso: 1
fonte: 66048, destino: 93427, peso: 1
fonte: 66057, destino: 25750, peso: 1
fonte: 66060, destino: 75054, peso: 1
fonte: 66064, destino: 80734, peso: 1
fonte: 66065, destino: 64134, peso: 1
fonte: 66065, destino: 29512, peso: 1
fonte: 66070, destino: 43250, peso: 1
fonte: 66071, destino: 11575, peso: 1
fonte: 66074, destino: 57415, peso: 1
fonte: 66085, destino: 64780, peso: 1
fonte: 66096, destino: 58592, peso: 1
fonte: 66102, destino: 99925, peso: 1
fonte: 66103, destino: 21834, peso: 1
fonte: 66109, destino: 83923, peso: 1
fonte: 66114, destino: 68999, peso: 1
fonte: 66123, destino: 58338, peso: 1
fonte: 66129, destino: 98442, peso: 1
fonte: 66132, destino: 18168, peso: 1
fonte: 66134, destino: 3741, peso: 1
fonte: 66142, destino: 5281, peso: 1
fonte: 66144, destino: 38686, peso: 1
fonte: 66150, destino: 12605, peso: 1
fonte: 66154, destino: 47269, peso: 1
fonte: 66160, destino: 99306, peso: 1
fonte: 66164, destino: 44540, peso: 1
fonte: 66169, destino: 48817, peso: 1
fonte: 66172, destino: 33737, peso: 1
fonte: 66173, destino: 26948, peso: 1
fonte: 66181, destino: 68859, peso: 1
fonte: 66190, destino: 82209, peso: 1
fonte: 66195, destino: 45815, peso: 1
fonte: 66197, destino: 5473, peso: 1
fonte: 66199, destino: 56107, peso: 1
fonte: 66205, destino: 47478, peso: 1
fonte: 66211, destino: 18706, peso: 1
fonte: 66212, destino: 93802, peso: 1
fonte: 66219, destino: 83856, peso: 1
fonte: 66225, destino: 43159, peso: 1
fonte: 66232, destino: 35512, peso: 1
fonte: 66233, destino: 53974, peso: 1
fonte: 66239, destino: 58926, peso: 1
fonte: 66241, destino: 32697, peso: 1
fonte: 66241, destino: 59247, peso: 1
fonte: 66244, destino: 88627, peso: 1
fonte: 66251, destino: 17106, peso: 1
fonte: 66256, destino: 96678, peso: 1
fonte: 66266, destino: 56576, peso: 1
fonte: 66274, destino: 10166, peso: 1
fonte: 66282, destino: 38020, peso: 1
fonte: 66285, destino: 83191, peso: 1
fonte: 66286, destino: 74711, peso: 1
fonte: 66294, destino: 34485, peso: 1
fonte: 66302, destino: 73213, peso: 1
fonte: 66306, destino: 32168, peso: 1
fonte: 66310, destino: 92790, peso: 1
fonte: 66313, destino: 56667, peso: 1
fonte: 66316, destino: 30316, peso: 1
fonte: 66317, destino: 52786, peso: 1
fonte: 66317, destino: 49307, peso: 1
fonte: 66322, destino: 56731, peso: 1
fonte: 66325, destino: 50696, peso: 1
fonte: 66335, destino: 20004, peso: 1
fonte: 66341, destino: 39952, peso: 1
fonte: 66343, destino: 76665, peso: 1
fonte: 66343, destino: 3955, peso: 1
fonte: 66347, destino: 91254, peso: 1
fonte: 66352, destino: 68516, peso: 1
fonte: 66354, destino: 40769, peso: 1
fonte: 66363, destino: 62468, peso: 1
fonte: 66366, destino: 69362, peso: 1
fonte: 66377, destino: 64959, peso: 1
fonte: 66381, destino: 18698, peso: 1
fonte: 66384, destino: 47353, peso: 1
fonte: 66386, destino: 98714, peso: 1
fonte: 66387, destino: 85409, peso: 1
fonte: 66393, destino: 73745, peso: 1
fonte: 66393, destino: 52594, peso: 1
fonte: 66401, destino: 91530, peso: 1
fonte: 66415, destino: 97703, peso: 1
fonte: 66415, destino: 56547, peso: 1
fonte: 66422, destino: 82217, peso: 1
fonte: 66425, destino: 53484, peso: 1
fonte: 66427, destino: 61659, peso: 1
fonte: 66440, destino: 70325, peso: 1
fonte: 66445, destino: 74084, peso: 1
fonte: 66457, destino: 66033, peso: 1
fonte: 66460, destino: 92182, peso: 1
fonte: 66473, destino: 85643, peso: 1
fonte: 66479, destino: 60337, peso: 1
fonte: 66486, destino: 72571, peso: 1
fonte: 66487, destino: 42716, peso: 1
fonte: 66492, destino: 97564, peso: 1
fonte: 66492, destino: 14149, peso: 1
fonte: 66498, destino: 33704, peso: 1
fonte: 66501, destino: 3924, peso: 1
fonte: 66505, destino: 33346, peso: 1
fonte: 66512, destino: 30678, peso: 1
fonte: 66517, destino: 93663, peso: 1
fonte: 66538, destino: 98739, peso: 1
fonte: 66545, destino: 79495, peso: 1
fonte: 66556, destino: 88067, peso: 1
fonte: 66558, destino: 31154, peso: 1
fonte: 66564, destino: 767, peso: 1
fonte: 66566, destino: 9873, peso: 1
fonte: 66567, destino: 67507, peso: 1
fonte: 66570, destino: 95814, peso: 1
fonte: 66573, destino: 98509, peso: 1
fonte: 66583, destino: 52637, peso: 1
fonte: 66586, destino: 67493, peso: 1
fonte: 66587, destino: 84821, peso: 1
fonte: 66588, destino: 71557, peso: 1
fonte: 66589, destino: 38453, peso: 1
fonte: 66591, destino: 25645, peso: 1
fonte: 66592, destino: 4486, peso: 1
fonte: 66595, destino: 43922, peso: 1
fonte: 66595, destino: 47849, peso: 1
fonte: 66607, destino: 84151, peso: 1
fonte: 66608, destino: 55230, peso: 1
fonte: 66612, destino: 72813, peso: 1
fonte: 66616, destino: 82052, peso: 1
fonte: 66617, destino: 30633, peso: 1
fonte: 66625, destino: 44577, peso: 1
fonte: 66627, destino: 82794, peso: 1
fonte: 66631, destino: 75832, peso: 1
fonte: 66634, destino: 86421, peso: 1
fonte: 66634, destino: 79166, peso: 1
fonte: 66638, destino: 87886, peso: 1
fonte: 66639, destino: 87748, peso: 1
fonte: 66643, destino: 92661, peso: 1
fonte: 66643, destino: 74638, peso: 1
fonte: 66645, destino: 91603, peso: 1
fonte: 66658, destino: 21419, peso: 1
fonte: 66668, destino: 4179, peso: 1
fonte: 66669, destino: 47712, peso: 1
fonte: 66670, destino: 97822, peso: 1
fonte: 66675, destino: 80868, peso: 1
fonte: 66682, destino: 77185, peso: 1
fonte: 66684, destino: 4764, peso: 1
fonte: 66687, destino: 98636, peso: 1
fonte: 66691, destino: 33357, peso: 1
fonte: 66692, destino: 60120, peso: 1
fonte: 66697, destino: 52600, peso: 1
fonte: 66700, destino: 52410, peso: 1
fonte: 66702, destino: 19410, peso: 1
fonte: 66706, destino: 97147, peso: 1
fonte: 66715, destino: 50347, peso: 1
fonte: 66734, destino: 54892, peso: 1
fonte: 66738, destino: 25390, peso: 1
fonte: 66738, destino: 23463, peso: 1
fonte: 66742, destino: 74772, peso: 1
fonte: 66746, destino: 96706, peso: 1
fonte: 66753, destino: 24714, peso: 1
fonte: 66757, destino: 88342, peso: 1
fonte: 66759, destino: 24887, peso: 1
fonte: 66759, destino: 94909, peso: 1
fonte: 66763, destino: 87979, peso: 1
fonte: 66779, destino: 34638, peso: 1
fonte: 66782, destino: 50196, peso: 1
fonte: 66785, destino: 82007, peso: 1
fonte: 66788, destino: 50284, peso: 1
fonte: 66793, destino: 81770, peso: 1
fonte: 66797, destino: 74648, peso: 1
fonte: 66803, destino: 37099, peso: 1
fonte: 66807, destino: 3041, peso: 1
fonte: 66811, destino: 75890, peso: 1
fonte: 66813, destino: 42811, peso: 1
fonte: 66813, destino: 9872, peso: 1
fonte: 66823, destino: 13787, peso: 1
fonte: 66832, destino: 8616, peso: 1
fonte: 66837, destino: 21870, peso: 1
fonte: 66842, destino: 67904, peso: 1
fonte: 66844, destino: 69809, peso: 1
fonte: 66847, destino: 65253, peso: 1
fonte: 66851, destino: 70778, peso: 1
fonte: 66853, destino: 75473, peso: 1
fonte: 66854, destino: 67409, peso: 1
fonte: 66860, destino: 59341, peso: 1
fonte: 66863, destino: 22525, peso: 1
fonte: 66865, destino: 70704, peso: 1
fonte: 66866, destino: 7324, peso: 1
fonte: 66868, destino: 40297, peso: 1
fonte: 66877, destino: 44776, peso: 1
fonte: 66879, destino: 14086, peso: 1
fonte: 66881, destino: 99804, peso: 1
fonte: 66892, destino: 7608, peso: 1
fonte: 66902, destino: 65438, peso: 1
fonte: 66904, destino: 27987, peso: 1
fonte: 66917, destino: 95060, peso: 1
fonte: 66921, destino: 55645, peso: 1
fonte: 66925, destino: 43345, peso: 1
fonte: 66928, destino: 93994, peso: 1
fonte: 66931, destino: 89412, peso: 1
fonte: 66932, destino: 83645, peso: 1
fonte: 66939, destino: 95441, peso: 1
fonte: 66940, destino: 94642, peso: 1
fonte: 66940, destino: 35870, peso: 1
fonte: 66945, destino: 33640, peso: 1
fonte: 66946, destino: 91452, peso: 1
fonte: 66953, destino: 4887, peso: 1
fonte: 66954, destino: 64229, peso: 1
fonte: 66959, destino: 71785, peso: 1
fonte: 66961, destino: 31268, peso: 1
fonte: 66961, destino: 34244, peso: 1
fonte: 66963, destino: 84303, peso: 1
fonte: 66964, destino: 4738, peso: 1
fonte: 66964, destino: 24514, peso: 1
fonte: 66967, destino: 56916, peso: 1
fonte: 66974, destino: 92165, peso: 1
fonte: 66975, destino: 83462, peso: 1
fonte: 66994, destino: 2681, peso: 1
fonte: 66995, destino: 64761, peso: 1
fonte: 66996, destino: 17827, peso: 1
fonte: 67001, destino: 41003, peso: 1
fonte: 67002, destino: 55237, peso: 1
fonte: 67013, destino: 81613, peso: 1
fonte: 67015, destino: 77722, peso: 1
fonte: 67016, destino: 6474, peso: 1
fonte: 67039, destino: 87508, peso: 1
fonte: 67055, destino: 17366, peso: 1
fonte: 67061, destino: 97286, peso: 1
fonte: 67062, destino: 47302, peso: 1
fonte: 67073, destino: 31413, peso: 1
fonte: 67076, destino: 52742, peso: 1
fonte: 67080, destino: 95791, peso: 1
fonte: 67089, destino: 95055, peso: 1
fonte: 67090, destino: 60856, peso: 1
fonte: 67093, destino: 86279, peso: 1
fonte: 67096, destino: 16028, peso: 1
fonte: 67096, destino: 56334, peso: 1
fonte: 67097, destino: 1410, peso: 1
fonte: 67099, destino: 16519, peso: 1
fonte: 67101, destino: 70534, peso: 1
fonte: 67104, destino: 82176, peso: 1
fonte: 67106, destino: 60370, peso: 1
fonte: 67112, destino: 33518, peso: 1
fonte: 67113, destino: 18292, peso: 1
fonte: 67117, destino: 6336, peso: 1
fonte: 67118, destino: 62, peso: 1
fonte: 67120, destino: 15126, peso: 1
fonte: 67120, destino: 60236, peso: 1
fonte: 67138, destino: 2452, peso: 1
fonte: 67138, destino: 24718, peso: 1
fonte: 67139, destino: 8098, peso: 1
fonte: 67163, destino: 61278, peso: 1
fonte: 67167, destino: 81405, peso: 1
fonte: 67167, destino: 96827, peso: 1
fonte: 67168, destino: 42444, peso: 1
fonte: 67175, destino: 42642, peso: 1
fonte: 67176, destino: 67717, peso: 1
fonte: 67186, destino: 76100, peso: 1
fonte: 67188, destino: 18853, peso: 1
fonte: 67201, destino: 23702, peso: 1
fonte: 67203, destino: 72710, peso: 1
fonte: 67213, destino: 7164, peso: 1
fonte: 67214, destino: 54059, peso: 1
fonte: 67216, destino: 42414, peso: 1
fonte: 67217, destino: 86295, peso: 1
fonte: 67223, destino: 91895, peso: 1
fonte: 67226, destino: 68860, peso: 1
fonte: 67226, destino: 80292, peso: 1
fonte: 67227, destino: 91911, peso: 1
fonte: 67227, destino: 77421, peso: 1
fonte: 67230, destino: 6288, peso: 1
fonte: 67233, destino: 63709, peso: 1
fonte: 67238, destino: 28569, peso: 1
fonte: 67249, destino: 54883, peso: 1
fonte: 67254, destino: 7018, peso: 1
fonte: 67255, destino: 96448, peso: 1
fonte: 67257, destino: 12693, peso: 1
fonte: 67261, destino: 63118, peso: 1
fonte: 67270, destino: 95631, peso: 1
fonte: 67277, destino: 7498, peso: 1
fonte: 67278, destino: 61443, peso: 1
fonte: 67281, destino: 4320, peso: 1
fonte: 67282, destino: 3791, peso: 1
fonte: 67282, destino: 94493, peso: 1
fonte: 67303, destino: 64079, peso: 1
fonte: 67304, destino: 62513, peso: 1
fonte: 67309, destino: 66238, peso: 1
fonte: 67322, destino: 53913, peso: 1
fonte: 67326, destino: 60195, peso: 1
fonte: 67330, destino: 82693, peso: 1
fonte: 67334, destino: 97537, peso: 1
fonte: 67337, destino: 39130, peso: 1
fonte: 67366, destino: 50364, peso: 1
fonte: 67373, destino: 43820, peso: 1
fonte: 67376, destino: 28494, peso: 1
fonte: 67390, destino: 63651, peso: 1
fonte: 67393, destino: 97306, peso: 1
fonte: 67400, destino: 55546, peso: 1
fonte: 67402, destino: 5059, peso: 1
fonte: 67406, destino: 70652, peso: 1
fonte: 67408, destino: 91393, peso: 1
fonte: 67409, destino: 53762, peso: 1
fonte: 67413, destino: 47228, peso: 1
fonte: 67415, destino: 52590, peso: 1
fonte: 67419, destino: 69710, peso: 1
fonte: 67423, destino: 63868, peso: 1
fonte: 67424, destino: 49474, peso: 1
fonte: 67426, destino: 40404, peso: 1
fonte: 67426, destino: 82365, peso: 1
fonte: 67430, destino: 3175, peso: 1
fonte: 67431, destino: 6590, peso: 1
fonte: 67431, destino: 82486, peso: 1
fonte: 67434, destino: 49020, peso: 1
fonte: 67436, destino: 4885, peso: 1
fonte: 67436, destino: 94176, peso: 1
fonte: 67436, destino: 36603, peso: 1
fonte: 67441, destino: 45858, peso: 1
fonte: 67450, destino: 53103, peso: 1
fonte: 67458, destino: 19050, peso: 1
fonte: 67470, destino: 46132, peso: 1
fonte: 67471, destino: 57769, peso: 1
fonte: 67471, destino: 3206, peso: 1
fonte: 67476, destino: 44117, peso: 1
fonte: 67478, destino: 94379, peso: 1
fonte: 67478, destino: 36828, peso: 1
fonte: 67482, destino: 10459, peso: 1
fonte: 67483, destino: 71500, peso: 1
fonte: 67484, destino: 69201, peso: 1
fonte: 67485, destino: 96979, peso: 1
fonte: 67488, destino: 74756, peso: 1
fonte: 67491, destino: 69274, peso: 1
fonte: 67495, destino: 34260, peso: 1
fonte: 67506, destino: 97246, peso: 1
fonte: 67506, destino: 26435, peso: 1
fonte: 67510, destino: 6872, peso: 1
fonte: 67511, destino: 32624, peso: 1
fonte: 67512, destino: 80135, peso: 1
fonte: 67514, destino: 49953, peso: 1
fonte: 67514, destino: 71478, peso: 1
fonte: 67536, destino: 74348, peso: 1
fonte: 67545, destino: 88324, peso: 1
fonte: 67560, destino: 33786, peso: 1
fonte: 67564, destino: 96860, peso: 1
fonte: 67577, destino: 22282, peso: 1
fonte: 67582, destino: 18084, peso: 1
fonte: 67599, destino: 89475, peso: 1
fonte: 67602, destino: 7618, peso: 1
fonte: 67625, destino: 71755, peso: 1
fonte: 67631, destino: 63439, peso: 1
fonte: 67632, destino: 29817, peso: 1
fonte: 67638, destino: 45973, peso: 1
fonte: 67639, destino: 72553, peso: 1
fonte: 67639, destino: 95016, peso: 1
fonte: 67643, destino: 73847, peso: 1
fonte: 67649, destino: 21342, peso: 1
fonte: 67651, destino: 16715, peso: 1
fonte: 67659, destino: 23306, peso: 1
fonte: 67659, destino: 60454, peso: 1
fonte: 67672, destino: 26488, peso: 1
fonte: 67691, destino: 75909, peso: 1
fonte: 67692, destino: 7831, peso: 1
fonte: 67695, destino: 335, peso: 1
fonte: 67696, destino: 39915, peso: 1
fonte: 67698, destino: 78631, peso: 1
fonte: 67705, destino: 14185, peso: 1
fonte: 67708, destino: 90747, peso: 1
fonte: 67713, destino: 16348, peso: 1
fonte: 67714, destino: 72047, peso: 1
fonte: 67715, destino: 54334, peso: 1
fonte: 67725, destino: 55135, peso: 1
fonte: 67731, destino: 71951, peso: 1
fonte: 67733, destino: 26559, peso: 1
fonte: 67733, destino: 59888, peso: 1
fonte: 67733, destino: 67372, peso: 1
fonte: 67740, destino: 11312, peso: 1
fonte: 67745, destino: 854, peso: 1
fonte: 67755, destino: 56662, peso: 1
fonte: 67759, destino: 13344, peso: 1
fonte: 67774, destino: 91105, peso: 1
fonte: 67786, destino: 16236, peso: 1
fonte: 67788, destino: 6676, peso: 1
fonte: 67790, destino: 79500, peso: 1
fonte: 67793, destino: 97707, peso: 1
fonte: 67802, destino: 71194, peso: 1
fonte: 67804, destino: 63882, peso: 1
fonte: 67816, destino: 67963, peso: 1
fonte: 67819, destino: 28500, peso: 1
fonte: 67828, destino: 63167, peso: 1
fonte: 67838, destino: 187, peso: 1
fonte: 67845, destino: 9801, peso: 1
fonte: 67848, destino: 3359, peso: 1
fonte: 67850, destino: 5299, peso: 1
fonte: 67853, destino: 92692, peso: 1
fonte: 67858, destino: 58799, peso: 1
fonte: 67860, destino: 9479, peso: 1
fonte: 67864, destino: 86448, peso: 1
fonte: 67866, destino: 36799, peso: 1
fonte: 67869, destino: 90322, peso: 1
fonte: 67870, destino: 65646, peso: 1
fonte: 67871, destino: 41721, peso: 1
fonte: 67873, destino: 81888, peso: 1
fonte: 67876, destino: 3313, peso: 1
fonte: 67889, destino: 27507, peso: 1
fonte: 67910, destino: 38998, peso: 1
fonte: 67916, destino: 45289, peso: 1
fonte: 67920, destino: 37712, peso: 1
fonte: 67922, destino: 38236, peso: 1
fonte: 67929, destino: 10176, peso: 1
fonte: 67929, destino: 85707, peso: 1
fonte: 67938, destino: 72315, peso: 1
fonte: 67939, destino: 62003, peso: 1
fonte: 67946, destino: 90542, peso: 1
fonte: 67948, destino: 29017, peso: 1
fonte: 67948, destino: 41625, peso: 1
fonte: 67957, destino: 26609, peso: 1
fonte: 67962, destino: 61146, peso: 1
fonte: 67975, destino: 64979, peso: 1
fonte: 67976, destino: 62623, peso: 1
fonte: 67981, destino: 2597, peso: 1
fonte: 67981, destino: 25931, peso: 1
fonte: 67983, destino: 16450, peso: 1
fonte: 67986, destino: 91484, peso: 1
fonte: 67992, destino: 45560, peso: 1
fonte: 68005, destino: 90746, peso: 1
fonte: 68008, destino: 36602, peso: 1
fonte: 68013, destino: 28716, peso: 1
fonte: 68018, destino: 57009, peso: 1
fonte: 68021, destino: 49919, peso: 1
fonte: 68029, destino: 5505, peso: 1
fonte: 68033, destino: 83720, peso: 1
fonte: 68033, destino: 87418, peso: 1
fonte: 68037, destino: 96222, peso: 1
fonte: 68040, destino: 431, peso: 1
fonte: 68041, destino: 60325, peso: 1
fonte: 68044, destino: 98202, peso: 1
fonte: 68055, destino: 96451, peso: 1
fonte: 68058, destino: 91393, peso: 1
fonte: 68063, destino: 34858, peso: 1
fonte: 68067, destino: 11473, peso: 1
fonte: 68068, destino: 7596, peso: 1
fonte: 68070, destino: 82458, peso: 1
fonte: 68072, destino: 65875, peso: 1
fonte: 68073, destino: 29728, peso: 1
fonte: 68075, destino: 11730, peso: 1
fonte: 68088, destino: 69688, peso: 1
fonte: 68091, destino: 83321, peso: 1
fonte: 68102, destino: 96093, peso: 1
fonte: 68108, destino: 38407, peso: 1
fonte: 68109, destino: 35151, peso: 1
fonte: 68110, destino: 67623, peso: 1
fonte: 68117, destino: 31612, peso: 1
fonte: 68127, destino: 95689, peso: 1
fonte: 68129, destino: 28142, peso: 1
fonte: 68131, destino: 55071, peso: 1
fonte: 68132, destino: 7169, peso: 1
fonte: 68139, destino: 87469, peso: 1
fonte: 68140, destino: 87134, peso: 1
fonte: 68145, destino: 69790, peso: 1
fonte: 68151, destino: 31852, peso: 1
fonte: 68154, destino: 27029, peso: 1
fonte: 68158, destino: 57491, peso: 1
fonte: 68163, destino: 21493, peso: 1
fonte: 68170, destino: 34328, peso: 1
fonte: 68171, destino: 34682, peso: 1
fonte: 68173, destino: 68600, peso: 1
fonte: 68176, destino: 78768, peso: 1
fonte: 68183, destino: 78322, peso: 1
fonte: 68191, destino: 13067, peso: 1
fonte: 68193, destino: 61214, peso: 1
fonte: 68195, destino: 63820, peso: 1
fonte: 68196, destino: 31657, peso: 1
fonte: 68203, destino: 64653, peso: 1
fonte: 68212, destino: 20132, peso: 1
fonte: 68213, destino: 87575, peso: 1
fonte: 68218, destino: 6436, peso: 1
fonte: 68218, destino: 6105, peso: 1
fonte: 68226, destino: 4871, peso: 1
fonte: 68230, destino: 91741, peso: 1
fonte: 68231, destino: 95832, peso: 1
fonte: 68236, destino: 32940, peso: 1
fonte: 68238, destino: 84149, peso: 1
fonte: 68240, destino: 95153, peso: 1
fonte: 68247, destino: 22273, peso: 1
fonte: 68248, destino: 45172, peso: 1
fonte: 68253, destino: 66738, peso: 1
fonte: 68256, destino: 19739, peso: 1
fonte: 68256, destino: 75857, peso: 1
fonte: 68262, destino: 21334, peso: 1
fonte: 68264, destino: 5103, peso: 1
fonte: 68265, destino: 72994, peso: 1
fonte: 68277, destino: 72587, peso: 1
fonte: 68279, destino: 82146, peso: 1
fonte: 68285, destino: 47713, peso: 1
fonte: 68286, destino: 90737, peso: 1
fonte: 68292, destino: 21687, peso: 1
fonte: 68298, destino: 91108, peso: 1
fonte: 68309, destino: 35341, peso: 1
fonte: 68314, destino: 3219, peso: 1
fonte: 68315, destino: 84156, peso: 1
fonte: 68317, destino: 12837, peso: 1
fonte: 68318, destino: 53420, peso: 1
fonte: 68319, destino: 44776, peso: 1
fonte: 68320, destino: 56174, peso: 1
fonte: 68320, destino: 60979, peso: 1
fonte: 68321, destino: 71366, peso: 1
fonte: 68322, destino: 81030, peso: 1
fonte: 68323, destino: 15586, peso: 1
fonte: 68327, destino: 12004, peso: 1
fonte: 68329, destino: 8590, peso: 1
fonte: 68336, destino: 62127, peso: 1
fonte: 68339, destino: 2468, peso: 1
fonte: 68340, destino: 78306, peso: 1
fonte: 68342, destino: 8518, peso: 1
fonte: 68344, destino: 86313, peso: 1
fonte: 68345, destino: 5082, peso: 1
fonte: 68345, destino: 95210, peso: 1
fonte: 68351, destino: 46948, peso: 1
fonte: 68352, destino: 70967, peso: 1
fonte: 68359, destino: 76037, peso: 1
fonte: 68361, destino: 78664, peso: 1
fonte: 68364, destino: 89399, peso: 1
fonte: 68366, destino: 75038, peso: 1
fonte: 68368, destino: 3151, peso: 1
fonte: 68368, destino: 18173, peso: 1
fonte: 68382, destino: 48477, peso: 1
fonte: 68387, destino: 2783, peso: 1
fonte: 68393, destino: 83929, peso: 1
fonte: 68398, destino: 27140, peso: 1
fonte: 68401, destino: 62437, peso: 1
fonte: 68403, destino: 23564, peso: 1
fonte: 68415, destino: 43419, peso: 1
fonte: 68417, destino: 10288, peso: 1
fonte: 68420, destino: 29692, peso: 1
fonte: 68421, destino: 14744, peso: 1
fonte: 68427, destino: 55753, peso: 1
fonte: 68428, destino: 20265, peso: 1
fonte: 68429, destino: 20901, peso: 1
fonte: 68438, destino: 43111, peso: 1
fonte: 68445, destino: 31078, peso: 1
fonte: 68446, destino: 35826, peso: 1
fonte: 68450, destino: 70006, peso: 1
fonte: 68458, destino: 53381, peso: 1
fonte: 68461, destino: 52778, peso: 1
fonte: 68461, destino: 78239, peso: 1
fonte: 68466, destino: 96090, peso: 1
fonte: 68467, destino: 74485, peso: 1
fonte: 68469, destino: 79740, peso: 1
fonte: 68471, destino: 12909, peso: 1
fonte: 68475, destino: 2541, peso: 1
fonte: 68495, destino: 94611, peso: 1
fonte: 68496, destino: 93319, peso: 1
fonte: 68497, destino: 95028, peso: 1
fonte: 68505, destino: 70904, peso: 1
fonte: 68517, destino: 45179, peso: 1
fonte: 68521, destino: 27998, peso: 1
fonte: 68522, destino: 4935, peso: 1
fonte: 68524, destino: 51242, peso: 1
fonte: 68533, destino: 3711, peso: 1
fonte: 68539, destino: 18733, peso: 1
fonte: 68540, destino: 56976, peso: 1
fonte: 68545, destino: 36510, peso: 1
fonte: 68551, destino: 25033, peso: 1
fonte: 68556, destino: 91580, peso: 1
fonte: 68558, destino: 41705, peso: 1
fonte: 68559, destino: 91721, peso: 1
fonte: 68564, destino: 5955, peso: 1
fonte: 68570, destino: 1227, peso: 1
fonte: 68570, destino: 23889, peso: 1
fonte: 68572, destino: 2457, peso: 1
fonte: 68573, destino: 2777, peso: 1
fonte: 68580, destino: 93943, peso: 1
fonte: 68582, destino: 97702, peso: 1
fonte: 68584, destino: 30879, peso: 1
fonte: 68591, destino: 23777, peso: 1
fonte: 68592, destino: 44397, peso: 1
fonte: 68593, destino: 29494, peso: 1
fonte: 68594, destino: 27984, peso: 1
fonte: 68595, destino: 36902, peso: 1
fonte: 68595, destino: 14736, peso: 1
fonte: 68595, destino: 67369, peso: 1
fonte: 68613, destino: 24416, peso: 1
fonte: 68618, destino: 50429, peso: 1
fonte: 68624, destino: 71684, peso: 1
